,Date,NIFTY 50
452,2009-11-09,4796.15
453,2009-11-10,4898.9
454,2009-11-11,4882.3
455,2009-11-12,5004.4
456,2009-11-13,4952.35
457,2009-11-16,4996.5
458,2009-11-17,5058.95
459,2009-11-18,5061.5
460,2009-11-19,5043.95
461,2009-11-20,4988.75
462,2009-11-23,5052.95
463,2009-11-24,5105.0
464,2009-11-25,5091.55
465,2009-11-26,5116.45
466,2009-11-27,5005.05
467,2009-11-30,4942.25
468,2009-12-01,5039.7
469,2009-12-02,5122.75
470,2009-12-03,5124.55
471,2009-12-04,5131.7
472,2009-12-07,5108.85
473,2009-12-08,5068.55
474,2009-12-09,5147.65
475,2009-12-10,5112.4
476,2009-12-11,5136.05
477,2009-12-14,5117.45
478,2009-12-15,5105.75
479,2009-12-16,5032.95
480,2009-12-17,5046.65
481,2009-12-18,5042.0
482,2009-12-21,4983.65
483,2009-12-22,4953.35
484,2009-12-23,4990.05
485,2009-12-24,5144.8
486,2009-12-29,5180.75
487,2009-12-30,5188.75
488,2009-12-31,5171.2
489,2010-01-04,5200.9
490,2010-01-05,5277.15
491,2010-01-06,5278.15
492,2010-01-07,5281.8
493,2010-01-08,5264.25
494,2010-01-11,5263.8
495,2010-01-12,5251.1
496,2010-01-13,5212.6
497,2010-01-14,5234.5
498,2010-01-15,5259.9
499,2010-01-18,5253.65
500,2010-01-19,5274.2
501,2010-01-20,5226.1
502,2010-01-21,5220.2
503,2010-01-22,5094.15
504,2010-01-25,5034.55
505,2010-01-27,5008.5
506,2010-01-28,4863.0
507,2010-01-29,4866.15
508,2010-02-01,4882.05
509,2010-02-02,4907.85
510,2010-02-03,4831.0
511,2010-02-04,4931.3
512,2010-02-05,4819.65
513,2010-02-06,4712.75
514,2010-02-08,4755.35
515,2010-02-09,4760.55
516,2010-02-10,4793.0
517,2010-02-11,4757.25
518,2010-02-15,4827.9
519,2010-02-16,4801.8
520,2010-02-17,4858.65
521,2010-02-18,4915.1
522,2010-02-19,4887.3
523,2010-02-22,4849.35
524,2010-02-23,4856.6
525,2010-02-24,4869.55
526,2010-02-25,4859.0
527,2010-02-26,4858.5
528,2010-03-02,4935.6
529,2010-03-03,5015.8
530,2010-03-04,5096.95
531,2010-03-05,5080.55
532,2010-03-08,5092.15
533,2010-03-09,5121.05
534,2010-03-10,5101.6
535,2010-03-11,5116.35
536,2010-03-12,5131.8
537,2010-03-15,5134.45
538,2010-03-16,5128.95
539,2010-03-17,5198.45
540,2010-03-18,5232.55
541,2010-03-19,5246.8
542,2010-03-22,5260.95
543,2010-03-23,5205.85
544,2010-03-25,5225.3
545,2010-03-26,5260.55
546,2010-03-29,5283.9
547,2010-03-30,5302.95
548,2010-03-31,5260.4
549,2010-04-01,5249.2
550,2010-04-05,5291.4
551,2010-04-06,5369.65
552,2010-04-07,5365.7
553,2010-04-08,5376.3
554,2010-04-09,5302.4
555,2010-04-12,5354.15
556,2010-04-13,5340.85
557,2010-04-15,5323.3
558,2010-04-16,5273.4
559,2010-04-19,5279.05
560,2010-04-20,5208.3
561,2010-04-21,5230.3
562,2010-04-22,5248.6
563,2010-04-23,5269.65
564,2010-04-26,5299.35
565,2010-04-27,5322.1
566,2010-04-28,5308.2
567,2010-04-29,5215.25
568,2010-04-30,5254.2
569,2010-05-03,5278.4
570,2010-05-04,5223.9
571,2010-05-05,5148.35
572,2010-05-06,5124.4
573,2010-05-07,5072.3
574,2010-05-10,5026.6
575,2010-05-11,5189.75
576,2010-05-12,5133.75
577,2010-05-13,5157.55
578,2010-05-14,5180.55
579,2010-05-17,5093.9
580,2010-05-18,5059.55
581,2010-05-19,5065.1
582,2010-05-20,4924.3
583,2010-05-21,4946.7
584,2010-05-24,4944.3
585,2010-05-25,4945.3
586,2010-05-26,4807.3
587,2010-05-27,4915.15
588,2010-05-28,5005.6
589,2010-05-31,5076.1
590,2010-06-01,5086.25
591,2010-06-02,4970.75
592,2010-06-03,5020.15
593,2010-06-04,5112.6
594,2010-06-07,5132.95
595,2010-06-08,5036.7
596,2010-06-09,4985.05
597,2010-06-10,4999.6
598,2010-06-11,5078.75
599,2010-06-14,5120.15
600,2010-06-15,5201.3
601,2010-06-16,5225.05
602,2010-06-17,5233.65
603,2010-06-18,5274.95
604,2010-06-21,5266.5
605,2010-06-22,5353.95
606,2010-06-23,5316.15
607,2010-06-24,5323.25
608,2010-06-25,5320.5
609,2010-06-28,5271.1
610,2010-06-29,5333.55
611,2010-06-30,5254.25
612,2010-07-01,5312.05
613,2010-07-02,5251.25
614,2010-07-05,5237.0
615,2010-07-06,5236.1
616,2010-07-07,5293.1
617,2010-07-08,5242.0
618,2010-07-09,5297.2
619,2010-07-12,5352.25
620,2010-07-13,5370.2
621,2010-07-14,5402.0
622,2010-07-15,5387.1
623,2010-07-16,5376.65
624,2010-07-19,5392.7
625,2010-07-20,5387.0
626,2010-07-21,5368.85
627,2010-07-22,5399.15
628,2010-07-23,5441.9
629,2010-07-26,5446.55
630,2010-07-27,5420.2
631,2010-07-28,5436.1
632,2010-07-29,5397.85
633,2010-07-30,5408.4
634,2010-08-02,5369.55
635,2010-08-03,5432.5
636,2010-08-04,5441.35
637,2010-08-05,5470.15
638,2010-08-06,5448.25
639,2010-08-09,5439.8
640,2010-08-10,5486.8
641,2010-08-11,5460.7
642,2010-08-12,5418.7
643,2010-08-13,5420.65
644,2010-08-16,5452.1
645,2010-08-17,5422.15
646,2010-08-18,5416.25
647,2010-08-19,5478.25
648,2010-08-20,5540.8
649,2010-08-23,5531.15
650,2010-08-24,5541.1
651,2010-08-25,5505.3
652,2010-08-26,5462.1
653,2010-08-27,5489.6
654,2010-08-30,5408.9
655,2010-08-31,5413.55
656,2010-09-01,5403.05
657,2010-09-02,5471.9
658,2010-09-03,5486.3
659,2010-09-06,5479.55
660,2010-09-07,5575.9
661,2010-09-08,5604.25
662,2010-09-09,5608.3
663,2010-09-13,5639.2
664,2010-09-14,5760.3
665,2010-09-15,5795.25
666,2010-09-16,5861.1
667,2010-09-17,5828.7
668,2010-09-20,5885.05
669,2010-09-21,5980.5
670,2010-09-22,6008.4
671,2010-09-23,5991.05
672,2010-09-24,5959.45
673,2010-09-27,6018.3
674,2010-09-28,6036.05
675,2010-09-29,6029.15
676,2010-09-30,5991.35
677,2010-10-01,6030.3
678,2010-10-04,6144.7
679,2010-10-05,6159.45
680,2010-10-06,6150.95
681,2010-10-07,6186.85
682,2010-10-08,6121.4
683,2010-10-11,6105.95
684,2010-10-12,6135.95
685,2010-10-13,6091.45
686,2010-10-14,6234.3
687,2010-10-15,6175.9
688,2010-10-18,6112.75
689,2010-10-19,6114.45
690,2010-10-20,6002.95
691,2010-10-21,6008.9
692,2010-10-22,6113.4
693,2010-10-25,6101.25
694,2010-10-26,6116.3
695,2010-10-27,6075.45
696,2010-10-28,6039.95
697,2010-10-29,6021.15
698,2010-11-01,6092.3
699,2010-11-02,6127.55
700,2010-11-03,6150.6
701,2010-11-04,6209.6
702,2010-11-05,6321.85
703,2010-11-08,6335.25
704,2010-11-09,6281.0
705,2010-11-10,6303.2
706,2010-11-11,6286.35
707,2010-11-12,6182.3
708,2010-11-15,6079.9
709,2010-11-16,6143.45
710,2010-11-18,6075.95
711,2010-11-19,6011.3
712,2010-11-22,5920.9
713,2010-11-23,5971.55
714,2010-11-24,5946.8
715,2010-11-25,5883.95
716,2010-11-26,5828.55
717,2010-11-29,5789.95
718,2010-11-30,5811.6
719,2010-12-01,5871.0
720,2010-12-02,6023.05
721,2010-12-03,6013.35
722,2010-12-06,6033.65
723,2010-12-07,5995.05
724,2010-12-08,5954.4
725,2010-12-09,5924.25
726,2010-12-10,5761.0
727,2010-12-13,5882.65
728,2010-12-14,5928.7
729,2010-12-15,5931.15
730,2010-12-16,5910.55
731,2010-12-20,5926.85
732,2010-12-21,5960.4
733,2010-12-22,6019.0
734,2010-12-23,6005.9
735,2010-12-24,5940.25
736,2010-12-27,6013.3
737,2010-12-28,6005.35
738,2010-12-29,6005.15
739,2010-12-30,6062.35
740,2010-12-31,6105.1
741,2011-01-03,6177.45
742,2011-01-04,6172.75
743,2011-01-05,6141.35
744,2011-01-06,6107.0
745,2011-01-07,6030.9
746,2011-01-10,5901.3
747,2011-01-11,5767.95
748,2011-01-12,5800.05
749,2011-01-13,5850.75
750,2011-01-14,5752.1
751,2011-01-17,5648.8
752,2011-01-18,5682.55
753,2011-01-19,5737.35
754,2011-01-20,5656.0
755,2011-01-21,5692.05
756,2011-01-24,5717.1
757,2011-01-25,5763.3
758,2011-01-27,5725.3
759,2011-01-28,5614.0
760,2011-01-31,5452.55
761,2011-02-01,5537.3
762,2011-02-02,5469.55
763,2011-02-03,5430.45
764,2011-02-04,5519.9
765,2011-02-07,5430.15
766,2011-02-08,5432.35
767,2011-02-09,5293.05
768,2011-02-10,5246.05
769,2011-02-11,5219.65
770,2011-02-14,5340.25
771,2011-02-15,5467.75
772,2011-02-16,5467.6
773,2011-02-17,5501.7
774,2011-02-18,5557.55
775,2011-02-21,5456.6
776,2011-02-22,5504.4
777,2011-02-23,5452.45
778,2011-02-24,5408.75
779,2011-02-25,5321.05
780,2011-02-28,5330.15
781,2011-03-01,5382.0
782,2011-03-03,5478.45
783,2011-03-04,5586.2
784,2011-03-07,5490.05
785,2011-03-08,5466.1
786,2011-03-09,5542.4
787,2011-03-10,5516.1
788,2011-03-11,5456.15
789,2011-03-14,5436.5
790,2011-03-15,5420.0
791,2011-03-16,5475.95
792,2011-03-17,5455.4
793,2011-03-18,5475.35
794,2011-03-21,5408.75
795,2011-03-22,5390.85
796,2011-03-23,5411.4
797,2011-03-24,5501.8
798,2011-03-25,5588.65
799,2011-03-28,5645.25
800,2011-03-29,5686.5
801,2011-03-30,5755.8
802,2011-03-31,5803.05
803,2011-04-01,5835.0
804,2011-04-04,5842.0
805,2011-04-05,5923.85
806,2011-04-06,5908.0
807,2011-04-07,5888.55
808,2011-04-08,5886.75
809,2011-04-11,5805.35
810,2011-04-13,5747.95
811,2011-04-15,5898.75
812,2011-04-18,5824.35
813,2011-04-19,5716.0
814,2011-04-20,5786.05
815,2011-04-21,5882.85
816,2011-04-25,5859.6
817,2011-04-26,5876.85
818,2011-04-27,5884.2
819,2011-04-28,5851.35
820,2011-04-29,5782.5
821,2011-05-02,5766.9
822,2011-05-03,5689.7
823,2011-05-04,5567.7
824,2011-05-05,5531.6
825,2011-05-06,5477.65
826,2011-05-09,5575.2
827,2011-05-10,5555.55
828,2011-05-11,5547.2
829,2011-05-12,5537.8
830,2011-05-13,5492.35
831,2011-05-16,5541.7
832,2011-05-17,5496.1
833,2011-05-18,5448.2
834,2011-05-19,5448.15
835,2011-05-20,5450.65
836,2011-05-23,5456.7
837,2011-05-24,5385.1
838,2011-05-25,5389.1
839,2011-05-26,5372.75
840,2011-05-27,5413.7
841,2011-05-30,5493.75
842,2011-05-31,5492.0
843,2011-06-01,5561.05
844,2011-06-02,5529.9
845,2011-06-03,5565.7
846,2011-06-06,5504.3
847,2011-06-07,5509.15
848,2011-06-08,5535.25
849,2011-06-09,5523.55
850,2011-06-10,5518.05
851,2011-06-13,5469.85
852,2011-06-14,5485.6
853,2011-06-15,5494.45
854,2011-06-16,5419.65
855,2011-06-17,5412.5
856,2011-06-20,5372.2
857,2011-06-21,5280.8
858,2011-06-22,5304.65
859,2011-06-23,5269.1
860,2011-06-24,5343.4
861,2011-06-27,5441.2
862,2011-06-28,5548.85
863,2011-06-29,5566.5
864,2011-06-30,5614.5
865,2011-07-01,5705.75
866,2011-07-04,5679.55
867,2011-07-05,5659.85
868,2011-07-06,5622.7
869,2011-07-07,5633.35
870,2011-07-08,5734.65
871,2011-07-11,5648.05
872,2011-07-12,5556.9
873,2011-07-13,5542.05
874,2011-07-14,5569.0
875,2011-07-15,5602.95
876,2011-07-18,5581.75
877,2011-07-19,5569.85
878,2011-07-20,5642.05
879,2011-07-21,5554.6
880,2011-07-22,5576.95
881,2011-07-25,5633.8
882,2011-07-26,5688.45
883,2011-07-27,5588.55
884,2011-07-28,5492.4
885,2011-07-29,5479.0
886,2011-08-01,5527.5
887,2011-08-02,5493.2
888,2011-08-03,5402.0
889,2011-08-04,5412.4
890,2011-08-05,5204.35
891,2011-08-08,5083.85
892,2011-08-09,4947.9
893,2011-08-10,5196.55
894,2011-08-11,5128.0
895,2011-08-12,5194.4
896,2011-08-16,5125.75
897,2011-08-17,5030.3
898,2011-08-18,5077.95
899,2011-08-19,4859.3
900,2011-08-22,4843.7
901,2011-08-23,4925.15
902,2011-08-24,4934.35
903,2011-08-25,4914.65
904,2011-08-26,4839.25
905,2011-08-29,4806.2
906,2011-08-30,4973.25
907,2011-09-02,5109.8
908,2011-09-05,4998.9
909,2011-09-06,4993.35
910,2011-09-07,5080.15
911,2011-09-08,5139.2
912,2011-09-09,5161.3
913,2011-09-12,4981.7
914,2011-09-13,4977.8
915,2011-09-14,4965.05
916,2011-09-15,5062.35
917,2011-09-16,5123.35
918,2011-09-19,5068.4
919,2011-09-20,5042.55
920,2011-09-21,5153.75
921,2011-09-22,5054.45
922,2011-09-23,4873.75
923,2011-09-26,4878.6
924,2011-09-27,4905.15
925,2011-09-28,5005.5
926,2011-09-29,4924.2
927,2011-09-30,4990.15
928,2011-10-03,4874.4
929,2011-10-04,4823.5
930,2011-10-05,4791.3
931,2011-10-07,4883.65
932,2011-10-10,4886.85
933,2011-10-11,5019.9
934,2011-10-12,5011.2
935,2011-10-13,5130.8
936,2011-10-14,5057.35
937,2011-10-17,5156.2
938,2011-10-18,5049.45
939,2011-10-19,5080.45
940,2011-10-20,5086.55
941,2011-10-21,5106.6
942,2011-10-24,5114.7
943,2011-10-25,5137.9
944,2011-10-26,5214.95
945,2011-10-28,5341.9
946,2011-10-31,5358.9
947,2011-11-01,5278.6
948,2011-11-02,5216.75
949,2011-11-03,5241.55
950,2011-11-04,5325.4
951,2011-11-08,5292.25
952,2011-11-09,5309.7
953,2011-11-11,5159.75
954,2011-11-14,5217.35
955,2011-11-15,5131.2
956,2011-11-16,5059.1
957,2011-11-17,5027.1
958,2011-11-18,4899.15
959,2011-11-21,4873.8
960,2011-11-22,4794.85
961,2011-11-23,4779.5
962,2011-11-24,4707.55
963,2011-11-25,4731.3
964,2011-11-28,4769.3
965,2011-11-29,4864.2
966,2011-11-30,4766.15
967,2011-12-01,4970.85
968,2011-12-02,4940.85
969,2011-12-05,5036.5
970,2011-12-07,5050.1
971,2011-12-08,5037.4
972,2011-12-09,4870.75
973,2011-12-12,4906.85
974,2011-12-13,4733.6
975,2011-12-14,4788.7
976,2011-12-15,4712.8
977,2011-12-16,4752.5
978,2011-12-19,4623.15
979,2011-12-20,4635.8
980,2011-12-21,4636.45
981,2011-12-22,4636.9
982,2011-12-23,4763.2
983,2011-12-26,4718.15
984,2011-12-27,4780.2
985,2011-12-28,4756.2
986,2011-12-29,4681.15
987,2011-12-30,4659.95
988,2012-01-02,4640.2
989,2012-01-03,4675.8
990,2012-01-04,4774.95
991,2012-01-05,4749.0
992,2012-01-06,4724.15
993,2012-01-07,4755.6
994,2012-01-09,4747.55
995,2012-01-10,4771.85
996,2012-01-11,4863.15
997,2012-01-12,4840.95
998,2012-01-13,4861.95
999,2012-01-16,4844.0
1000,2012-01-17,4904.5
1001,2012-01-18,4977.75
1002,2012-01-19,4995.0
1003,2012-01-20,5044.85
1004,2012-01-23,5025.35
1005,2012-01-24,5064.8
1006,2012-01-25,5151.5
1007,2012-01-27,5216.75
1008,2012-01-30,5163.55
1009,2012-01-31,5125.25
1010,2012-02-01,5198.15
1011,2012-02-02,5272.1
1012,2012-02-03,5276.1
1013,2012-02-06,5379.45
1014,2012-02-07,5412.95
1015,2012-02-08,5343.8
1016,2012-02-09,5343.05
1017,2012-02-10,5399.8
1018,2012-02-13,5382.1
1019,2012-02-14,5380.8
1020,2012-02-15,5460.6
1021,2012-02-16,5513.75
1022,2012-02-17,5574.2
1023,2012-02-21,5561.9
1024,2012-02-22,5609.75
1025,2012-02-23,5490.05
1026,2012-02-24,5479.15
1027,2012-02-27,5448.1
1028,2012-02-28,5310.5
1029,2012-02-29,5424.95
1030,2012-03-01,5366.0
1031,2012-03-02,5369.45
1032,2012-03-03,5360.05
1033,2012-03-05,5342.55
1034,2012-03-06,5266.0
1035,2012-03-07,5207.05
1036,2012-03-09,5294.1
1037,2012-03-12,5420.1
1038,2012-03-13,5391.05
1039,2012-03-14,5490.55
1040,2012-03-15,5462.5
1041,2012-03-16,5380.35
1042,2012-03-19,5337.35
1043,2012-03-20,5257.15
1044,2012-03-21,5267.2
1045,2012-03-22,5361.1
1046,2012-03-23,5255.65
1047,2012-03-26,5274.35
1048,2012-03-27,5242.95
1049,2012-03-28,5231.7
1050,2012-03-29,5145.95
1051,2012-03-30,5206.6
1052,2012-04-02,5296.35
1053,2012-04-03,5353.2
1054,2012-04-04,5328.65
1055,2012-04-09,5282.5
1056,2012-04-10,5254.1
1057,2012-04-11,5209.45
1058,2012-04-12,5246.75
1059,2012-04-13,5255.7
1060,2012-04-16,5190.6
1061,2012-04-17,5266.6
1062,2012-04-18,5320.7
1063,2012-04-19,5320.6
1064,2012-04-20,5313.95
1065,2012-04-23,5277.4
1066,2012-04-24,5215.9
1067,2012-04-25,5222.2
1068,2012-04-26,5214.75
1069,2012-04-27,5189.0
1070,2012-04-28,5209.6
1071,2012-04-30,5201.45
1072,2012-05-02,5254.3
1073,2012-05-03,5211.2
1074,2012-05-04,5166.65
1075,2012-05-07,5017.8
1076,2012-05-08,5114.7
1077,2012-05-09,4967.9
1078,2012-05-10,4984.15
1079,2012-05-11,4938.85
1080,2012-05-14,4934.35
1081,2012-05-15,4869.85
1082,2012-05-16,4875.3
1083,2012-05-17,4878.6
1084,2012-05-18,4796.4
1085,2012-05-21,4888.5
1086,2012-05-22,4954.7
1087,2012-05-23,4843.0
1088,2012-05-24,4863.4
1089,2012-05-25,4905.95
1090,2012-05-28,4931.7
1091,2012-05-29,5005.35
1092,2012-05-30,4964.25
1093,2012-05-31,4896.1
1094,2012-06-01,4910.85
1095,2012-06-04,4797.3
1096,2012-06-05,4869.45
1097,2012-06-06,4886.65
1098,2012-06-07,5035.35
1099,2012-06-08,5044.25
1100,2012-06-11,5096.7
1101,2012-06-12,5015.5
1102,2012-06-13,5117.55
1103,2012-06-14,5105.1
1104,2012-06-15,5069.55
1105,2012-06-18,5174.0
1106,2012-06-19,5050.8
1107,2012-06-20,5114.55
1108,2012-06-21,5097.35
1109,2012-06-22,5101.75
1110,2012-06-25,5158.5
1111,2012-06-26,5107.45
1112,2012-06-27,5149.45
1113,2012-06-28,5148.95
1114,2012-06-29,5191.25
1115,2012-07-02,5283.85
1116,2012-07-03,5298.85
1117,2012-07-04,5310.4
1118,2012-07-05,5297.05
1119,2012-07-06,5324.7
1120,2012-07-09,5283.7
1121,2012-07-10,5286.6
1122,2012-07-11,5315.25
1123,2012-07-12,5240.0
1124,2012-07-13,5242.75
1125,2012-07-16,5232.35
1126,2012-07-17,5228.05
1127,2012-07-18,5199.1
1128,2012-07-19,5249.85
1129,2012-07-20,5233.55
1130,2012-07-23,5163.25
1131,2012-07-24,5128.8
1132,2012-07-25,5118.4
1133,2012-07-26,5126.3
1134,2012-07-27,5124.3
1135,2012-07-30,5129.75
1136,2012-07-31,5214.85
1137,2012-08-01,5220.7
1138,2012-08-02,5233.1
1139,2012-08-03,5195.6
1140,2012-08-06,5260.85
1141,2012-08-07,5295.4
1142,2012-08-08,5345.25
1143,2012-08-09,5348.3
1144,2012-08-10,5308.2
1145,2012-08-13,5316.35
1146,2012-08-14,5343.25
1147,2012-08-16,5385.95
1148,2012-08-17,5368.6
1149,2012-08-21,5368.7
1150,2012-08-22,5395.75
1151,2012-08-23,5426.15
1152,2012-08-24,5392.6
1153,2012-08-27,5387.85
1154,2012-08-28,5348.05
1155,2012-08-29,5343.85
1156,2012-08-30,5268.6
1157,2012-08-31,5298.2
1158,2012-09-03,5276.5
1159,2012-09-04,5249.15
1160,2012-09-05,5243.9
1161,2012-09-06,5217.65
1162,2012-09-07,5309.45
1163,2012-09-08,5343.65
1164,2012-09-10,5361.9
1165,2012-09-11,5336.1
1166,2012-09-12,5404.45
1167,2012-09-13,5435.2
1168,2012-09-14,5528.35
1169,2012-09-17,5631.75
1170,2012-09-18,5602.4
1171,2012-09-20,5536.95
1172,2012-09-21,5577.0
1173,2012-09-24,5691.95
1174,2012-09-25,5674.9
1175,2012-09-26,5653.4
1176,2012-09-27,5673.75
1177,2012-09-28,5684.8
1178,2012-10-01,5704.75
1179,2012-10-03,5727.7
1180,2012-10-04,5751.55
1181,2012-10-05,5815.0
1182,2012-10-08,5751.85
1183,2012-10-09,5708.15
1184,2012-10-10,5671.15
1185,2012-10-11,5663.5
1186,2012-10-12,5681.7
1187,2012-10-15,5674.25
1188,2012-10-16,5705.6
1189,2012-10-17,5681.1
1190,2012-10-18,5675.3
1191,2012-10-19,5703.3
1192,2012-10-22,5667.6
1193,2012-10-23,5715.65
1194,2012-10-25,5688.8
1195,2012-10-26,5683.55
1196,2012-10-29,5665.2
1197,2012-10-30,5656.35
1198,2012-10-31,5596.75
1199,2012-11-01,5609.85
1200,2012-11-02,5696.35
1201,2012-11-05,5693.05
1202,2012-11-06,5694.1
1203,2012-11-07,5718.6
1204,2012-11-08,5709.0
1205,2012-11-09,5731.1
1206,2012-11-12,5688.45
1207,2012-11-13,5689.7
1208,2012-11-15,5650.35
1209,2012-11-16,5624.8
1210,2012-11-19,5577.3
1211,2012-11-20,5604.8
1212,2012-11-21,5582.5
1213,2012-11-22,5628.6
1214,2012-11-23,5635.45
1215,2012-11-26,5648.65
1216,2012-11-27,5658.5
1217,2012-11-29,5736.7
1218,2012-11-30,5836.0
1219,2012-12-03,5878.25
1220,2012-12-04,5866.8
1221,2012-12-05,5906.6
1222,2012-12-06,5926.3
1223,2012-12-07,5934.0
1224,2012-12-10,5916.05
1225,2012-12-11,5923.8
1226,2012-12-12,5917.8
1227,2012-12-13,5900.35
1228,2012-12-14,5846.9
1229,2012-12-17,5860.5
1230,2012-12-18,5873.6
1231,2012-12-19,5917.3
1232,2012-12-20,5934.45
1233,2012-12-21,5888.0
1234,2012-12-24,5869.0
1235,2012-12-26,5864.95
1236,2012-12-27,5930.2
1237,2012-12-28,5887.15
1238,2012-12-31,5901.2
1239,2013-01-01,5937.65
1240,2013-01-02,5982.6
1241,2013-01-03,6015.8
1242,2013-01-04,6011.95
1243,2013-01-07,6042.15
1244,2013-01-08,5983.45
1245,2013-01-09,6006.2
1246,2013-01-10,5998.8
1247,2013-01-11,6012.4
1248,2013-01-14,5967.2
1249,2013-01-15,6037.85
1250,2013-01-16,6049.0
1251,2013-01-17,6001.25
1252,2013-01-18,6059.85
1253,2013-01-21,6085.75
1254,2013-01-22,6080.15
1255,2013-01-23,6052.85
1256,2013-01-24,6046.2
1257,2013-01-25,6024.5
1258,2013-01-28,6082.1
1259,2013-01-29,6064.7
1260,2013-01-30,6065.0
1261,2013-01-31,6045.65
1262,2013-02-01,6040.95
